Mr. Iain Duncan Smith,opp
Mr. Charles Kennedy,opp
Miss Anne Begg,gov
Julian Sturdy,gov
Mr. David Cameron,opp
Mr Fabian Hamilton,opp
Jeremy Corbyn,opp
Edward Miliband,opp
Pat Glass,opp
Mr. David Cameron,opp
Justin Tomlinson,gov
Mark Pawsey,gov
Mr. David Cameron,opp
Mr. Michael Howard,opp
Mr. Shailesh Vara,opp
Richard Arkless,opp
Mr Virendra Sharma,opp
Mr. David Cameron,opp
Edward Miliband,opp
Andrew Selous,gov
Jeremy Corbyn,opp
Mr. Eric Forth,opp
Mr. David Winnick,gov
Steve Rotheram,opp
Graham Evans,gov
William Hague,gov
Sir Alan Haselhurst,gov
Mr. David Cameron,opp
Mr. Michael Howard,opp
Stephen Gilbert,gov
Hugh Robertson,opp
Edward Miliband,opp
John McDonnell,gov
Maria Caulfield,gov
Sir Menzies Campbell,opp
Anna Soubry,gov
Clive Efford,opp
Rosie Cooper,opp
Clive Efford,opp
Mr Peter Bone,gov
Andy King,gov
Judith Cummins,opp
Robert Jenrick,gov
Mr. Michael Howard,opp
Mr. Charles Kennedy,opp
Toby Perkins,opp
Mr. Jim Cunningham,opp
Neil Carmichael,gov
Mark Spencer,gov
Mr Angus Brendan MacNeil,opp
Michael Connarty,opp
Bill Wiggin,gov
Mr. Mike Hancock,opp
Alberto Costa,gov
William Hague,gov
Mr. Piara S. Khabra,gov
Jim Sheridan,opp
Mr. Kevin Hughes,gov
George Osborne,gov
Mark Hendrick,opp
Mr. Mohammad Sarwar,opp
Tim Farron,opp
Jeremy Corbyn,opp
Jeremy Corbyn,opp
Kevin Brennan,opp
Edward Miliband,opp
Mr. Michael Howard,opp
Mr. Neil Turner,opp
Jeremy Corbyn,opp
Mr. David Cameron,opp
Meg Hillier,opp
Tim Farron,opp
Sir Gerald Howarth,gov
Christopher Pincher,gov
Martin Vickers,gov
Joseph Johnson,gov
Neil Carmichael,gov
Heidi Alexander,opp
Jeremy Corbyn,opp
Ian Blackford,opp
Jeremy Corbyn,opp
Jeremy Corbyn,opp
William Hague,gov
Jeremy Corbyn,opp
Christian Matheson,opp
Edward Miliband,opp
Liz Saville Roberts,opp
Angus Robertson,opp
Jeremy Corbyn,opp
Kate Green,opp
Edward Miliband,opp
Mr. Andrew Tyrie,opp
Mr Jack Straw,opp
Mike Freer,gov
Andy Burnham,gov
Mr. David Cameron,opp
Mr Virendra Sharma,opp
Jack Dromey,opp
Sir Gerald Kaufman,gov
Drew Hendry,opp
Michael Howard,opp
Mr. Christopher Gill,opp
Mr. John Butterfill,opp
Karl MᶜCartney,gov
Mr. Nick Clegg,opp
Susan Elan Jones,opp
Patrick Grady,opp
Mr Ben Bradshaw,opp
Damian Green,gov
Nicky Morgan,gov
Fiona Mactaggart,opp
Mr John Baron,gov
Mr Khalid Mahmood,opp
Mr. David Cameron,opp
Rushanara Ali,opp
Harriet Harman,gov
Mr. Iain Duncan  Smith,opp
Keith Vaz,opp
Mr. Charles Kennedy,opp
Stephen Metcalfe,gov
Caroline Lucas,opp
Mr Philip Hollobone,gov
Mr. Jim Cunningham,gov
Harry Cohen,gov
Stephen Mosley,gov
Mr George Howarth,opp
Fiona Mactaggart,opp
Henry Smith,gov
Andrew Bingham,gov
Mr. Charles Kennedy,opp
Mr. David Cameron,opp
Mr Iain McKenzie,opp
Mr. Gary Streeter,opp
Jeremy Corbyn,opp
Mr. Charles Kennedy,opp
Emily Thornberry,opp
Mr. Eric Illsley,opp
Mr. Lembit Öpik,opp
Mr Michael McCann,opp
Mr. David Cameron,opp
Hugh Bayley,opp
Julie Hilling,opp
Caroline Flint,opp
Sammy Wilson,opp
Toby Perkins,opp
Mr Adrian Bailey,opp
Mike Freer,gov
Mr. David Chaytor,opp
Mr. Michael Clapham,gov
Mr. David Cameron,opp
Mr. David Cameron,opp
Jeremy Corbyn,opp
Gloria De Piero,opp
Susan Kramer,opp
Mr Nigel Dodds,opp
Mr Gregory Campbell,opp
Richard Graham,gov
Shabana Mahmood,opp
Mr. Bernard Jenkin,opp
Tony Baldry,opp
Mr. Khalid Mahmood,gov
Rob Marris,gov
Andrew Selous,gov
Sir Menzies Campbell,opp
Mr Gregory Campbell,opp
Jeremy Corbyn,opp
Mr. Ben Wallace,opp
Mr. Michael Howard,opp
Mr. David Cameron,opp
Mike Gapes,opp
George Osborne,gov
Susan Kramer,opp
Kevin Brennan,opp
Kate Hoey,opp
Edward Miliband,opp
Mike Freer,gov
Mr. Eric Joyce,gov
Joan Walley,gov
Mr. Chris Mullin,opp
Mr. Dennis Skinner,opp
Mr. Michael Howard,opp
Mr Jim Cunningham,opp
Sir Menzies Campbell,opp
Dan Norris,gov
Mr. Wayne David,gov
Gavin Barwell,gov
Mike Kane,opp
Mr. Tony Benn,opp
Mr. Richard Spring,opp
Mr. Lembit Öpik,opp
Mr. Michael Howard,opp
Huw Irranca-Davies,opp
Edward Miliband,opp
Dr. Desmond Turner,opp
John Battle,gov
Mr. Michael Ancram,opp
Dr. Doug Naysmith,gov
Mr. John Smith,opp
Jason McCartney,gov
Mr Jim Hood,opp
Barry Gardiner,opp
Nadine Dorries,gov
Mr. John Taylor,opp
Alex Burghart,gov
Ms Harriet Harman,opp
Mr. Michael Howard,opp
Sir William Cash,gov
Mr. Ben Chapman,opp
Nic Dakin,opp
Angus Robertson,opp
Charlie Elphicke,gov
Steve Brine,gov
Ms Harriet Harman,opp
Mr. David Cameron,opp
Mrs. Rosemary McKenna,opp
Michael Tomlinson,gov
Dame Joan Ruddock,opp
Kali Mountford,gov
Mrs Emma Lewell-Buck,opp
Gregg McClymont,opp
Mr. Charles Kennedy,opp
Mr David Amess,gov
Edward Miliband,opp
Ian Mearns,opp
Edward Miliband,opp
Mr Henry Bellingham,gov
David Winnick,gov
Gordon Marsden,opp
Albert Owen,opp
Andrew Miller,gov
Jenny Chapman,opp
Sir Gerald Kaufman,gov
Mike Amesbury,opp
Tulip Siddiq,opp
Craig Whittaker,gov
Pamela Nash,opp
Mr. Brian Binley,opp
Mr. William Hague,opp
Mrs Mary Glindon,opp
Mike Weir,opp
Mr. David Cameron,opp
Pete Wishart,opp
Mr. Nick Clegg,opp
Ms Karen Buck,opp
Ms Dawn Butler,gov
Julian Sturdy,gov
Mr. David Cameron,opp
John Mann,opp
Amanda Milling,gov
David Lidington,gov
Mary Creagh,opp
Jonathan Shaw,gov
Steve Baker,gov
George Osborne,gov
Mr. Michael Howard,opp
Bridget Phillipson,opp
Mr. William Hague,opp
Laura Sandys,gov
Mark Pawsey,gov
Mr. Alan Beith,opp
Sir Patrick Cormack,opp
Steve McCabe,opp
Chris Davies,gov
Gerald Jones,opp
Mr. Brian H. Donohoe,opp
Mr. Gerald Kaufman,gov
Mrs Sharon Hodgson,opp
Gordon Banks,opp
Mr. David Heath,opp
Barbara Follett,opp
Mr. Lee Scott,opp
Mr. Barry Gardiner,gov
Matthew Pennycook,opp
Ian Blackford,opp
Edward Miliband,opp
Edward Miliband,opp
Mr. David Cameron,opp
Mr. Graham Stuart,opp
Lorely Burt,gov
Mr. Gwyn Prosser,opp
Alex Cunningham,opp
John Glen,gov
Michael Howard,opp
Mr William Wragg,gov
Toby Perkins,opp
Edward Miliband,opp
Mr Clive Betts,opp
Linda Perham,opp
Mr. Tony Benn,opp
Ms Harriet Harman,opp
George Osborne,gov
Kerry McCarthy,opp
Mr. Charles Kennedy,opp
Mr. Kevin McNamara,gov
Dr. Howard Stoate,gov
Ian Lucas,opp
Dr. Alan Whitehead,opp
Stephen Kinnock,opp
David Simpson,cas
Edward Miliband,opp
Mr. Charles Kennedy,opp
Edward Miliband,opp
Sarah McCarthy-Fry,gov
Mr. Ben Chapman,gov
Mr. Iain Luke,opp
Sir Eric Pickles,gov
Mr Michael Meacher,opp
Mr. Michael Howard,opp
Richard Harrington,gov
Dr Andrew Murrison,gov
Fiona O'Donnell,opp
Mr. Michael Ancram,opp
Ms Tasmina Ahmed-Sheikh,opp
Mr. David Cameron,opp
Sir Patrick Cormack,opp
Mr. Charles Kennedy,opp
Mr. Michael Howard,opp
Edward Miliband,opp
Philip Davies,gov
Kevin Brennan,opp
Brandon Lewis,gov
Phil Wilson,opp
Angus Robertson,opp
Mr. Patrick McLoughlin,opp
Jessica Morden,gov
Dr Rupa Huq,opp
Geraint Davies,opp
Andrew Selous,opp
Mr. Nigel Waterson,opp
Mr Jack Straw,opp
Mr David Davis,gov
Edward Miliband,opp
Edward Miliband,opp
John Mann,opp
Sir Alan Beith,gov
Chris Ruane,gov
Mr. Charles Kennedy,opp
Mr. Mike Hall,gov
Mr. David Cameron,opp
Mr. William Hague,opp
Angus Robertson,opp
Mr Stephen Hepburn,opp
Mr. Michael Howard,opp
Alun Cairns,gov
Kevin Brennan,opp
Mr. Charles Kennedy,opp
Dr Julian Huppert,gov
Mr. Eric Martlew,gov
Mr. Ken Purchase,gov
Mr. Andrew Reed,opp
Mr Gordon Marsden,opp
Mr. Charles Kennedy,opp
Jeremy Corbyn,opp
Sir Peter Tapsell,gov
Edward Miliband,opp
Ian Blackford,opp
Mr. Michael Howard,opp
Angus Robertson,opp
Mr Stephen Hepburn,opp
Tim Loughton,gov
Vera Baird,gov
Dr. Alasdair McDonnell,opp
Mr. Charles Walker,opp
Mr Virendra Sharma,opp
Jeremy Corbyn,opp
Sir Malcolm Bruce,gov
Peter Bradley,opp
Jeff Ennis,gov
Sir Gerald Howarth,gov
Rehman Chishti,gov
Mike Kane,opp
Ian Blackford,opp
Mr Nigel Dodds,opp
Mr John Baron,gov
Angus Robertson,opp
Tony Lloyd,opp
Caroline Lucas,opp
Ms Harriet Harman,opp
Hugh Bayley,opp
Edward Miliband,opp
Dr William McCrea,opp
Mr. David Crausby,opp
Damian Green,gov
Dr Sarah Wollaston,gov
Catherine McKinnell,opp
Paul Farrelly,opp
Q5.   Mr. John Taylor,opp
Mr Tom Harris,opp
Mr. Robert Marshall-Andrews,opp
Edward Miliband,opp
Jeremy Corbyn,opp
Mr. Michael Howard,opp
Mr. Iain Duncan Smith,opp
Ben Chapman,gov
Jessica Lee,gov
Mr. David Cameron,opp
Mrs. Joan Humble,gov
Alun Michael,opp
Mr. Lindsay Hoyle,gov
Mr. Alex Salmond,opp
David Tredinnick,gov
Mr. Michael Foster,gov
Duncan Hames,gov
Karen Lumley,gov
Alberto Costa,gov
Ms Linda Perham,opp
Siobhain McDonagh,gov
Robert Flello,opp
Mr. Andrew Turner,opp
Stephen Doughty,opp
Jeremy Corbyn,opp
Edward Miliband,opp
Tim Farron,opp
Mr. Robert Syms,opp
Bridget Phillipson,opp
Colleen Fletcher,opp
Edward Miliband,opp
Mr. Stephen Pound,opp
Mark Hunter,opp
Stella Creasy,opp
Dr. Desmond Turner,opp
Julie Hilling,opp
Damian Green,gov
Mr. Huw Edwards,opp
Mr. David Cameron,opp
Dr. George Turner,opp
Maria Caulfield,gov
Edward Miliband,opp
Mr. David Cameron,opp
Chris McCafferty,opp
Mr. William Hague,opp
Mr Don Foster,gov
Mr. David Cameron,opp
Richard Drax,gov
Paul Rowen,opp
Zac Goldsmith,gov
George Osborne,gov
Edward Miliband,opp
Mrs. Anne Campbell,opp
Alistair Burt,opp
Kwasi Kwarteng,gov
Mr. David Cameron,opp
George Osborne,gov
Bridget Phillipson,opp
Mr David Evennett,gov
Mr Michael Meacher,opp
Robert Halfon,gov
Mr William Bain,opp
Edward Miliband,opp
David Lidington,gov
Mr. Iain Duncan  Smith,opp
Henry Smith,gov
Mr. Michael Howard,opp
Mr. Mark Todd,opp
Mr. Michael Howard,opp
Mr. Iain Duncan Smith,opp
Mr. Iain Duncan  Smith,opp
Mr. Michael Howard,opp
Ms Harriet Harman,opp
Gemma Doyle,opp
Danny Kinahan,opp
Robert Neill,gov
Chris White,gov
Nigel Dodds,cas
Mr. Alex Salmond,opp
Simon Kirby,gov
Ms Diane Abbott,opp
Mr. Gareth Thomas,opp
Yvonne Fovargue,opp
Mr Julian Brazier,gov
Kelly Tolhurst,gov
Dr Andrew Murrison,gov
Simon Wright,gov
Mrs. Helen Liddell,gov
Lucy Frazer,gov
Angela Crawley,opp
Rosie Cooper,opp
Mr. Dennis Skinner,gov
Neil Parish,gov
Angus Robertson,opp
Dr. Vincent Cable,opp
Derek Twigg,opp
Tom Brake,gov
Richard Drax,gov
Andrew Gwynne,opp
Caroline Dinenage,gov
Heidi Alexander,opp
Kelvin Hopkins,opp
William Hague,gov
Duncan Hames,gov
Jeremy Corbyn,opp
Tom Blenkinsop,opp
Mr Michael Meacher,opp
Mr. Alex Salmond,opp
Mrs Mary Glindon,opp
Lorraine Fullbrook,gov
Jeremy Corbyn,opp
Damian Green,gov
Chris Ruane,gov
Ms Diane Abbott,opp
Margaret Hodge,opp
Mr. Martin O'Neill,opp
Julie Elliott,opp
Julian Sturdy,gov
William Hague,gov
Tom Tugendhat,gov
Tony Lloyd,gov
Jim Dobbin,opp
Jeremy Corbyn,opp
Ian Lucas,opp
Ms Tasmina Ahmed-Sheikh,opp
Mr Jim Cunningham,opp
Mrs. Linda Gilroy,opp
Henry Smith,gov
Jeremy Corbyn,opp
Mr. Jim McGovern,gov
Richard Benyon,gov
Teresa Pearce,opp
Sir Menzies Campbell,opp
Mr Iain McKenzie,opp
Jeremy Corbyn,opp
Mr. Neil Turner,gov
Mark Pritchard,gov
Ben Howlett,gov
Julie Hilling,opp
James Purnell,gov
Teresa Pearce,opp
George Osborne,gov
Mr. David Cameron,opp
Mr. William Hague,opp
Edward Miliband,opp
Mr. David Cameron,opp
Dr. Howard Stoate,opp
Edward Miliband,opp
Mr. William Hague,opp
Sir Desmond Swayne,gov
Andrew Selous,opp
Patrick Hall,gov
Edward Miliband,opp
Debbie Abrahams,opp
Ms Julie Morgan,opp
Tristram Hunt,opp
Mark Pritchard,gov
Henry Smith,gov
Steve Baker,gov
Carolyn Harris,opp
Mr. Lindsay Hoyle,opp
Julie Hilling,opp
Edward Miliband,opp
Alison McGovern,opp
Derek Twigg,opp
Mr David Anderson,opp
Mr. Michael Howard,opp
Ms Angela Eagle,opp
Kris Hopkins,gov
Mr David Burrowes,gov
Linda Gilroy,opp
Mr Peter Bone,gov
Jeremy Corbyn,opp
John Thurso,gov
Mr. Win Griffiths,gov
Mr. Ben Chapman,opp
Mr. Martin Salter,opp
Andrew George,opp
Andrew Percy,gov
Mr John Baron,gov
Mr Khalid Mahmood,opp
Mr. James Gray,opp
Mr Nicholas Brown,opp
Angus Robertson,opp
Sandra Gidley,opp
Mr Mark Harper,gov
Tessa Munt,gov
George Osborne,gov
Craig Tracey,gov
Diana Johnson,opp
Ian Lucas,opp
Valerie Davey,opp
Mr Michael McCann,opp
Richard Burden,opp
Chris Heaton-Harris,gov
Tony Lloyd,gov
Margaret Moran,opp
Mr. David Cameron,opp
Mr. Michael Howard,opp
Andrew Gwynne,opp
Mrs. Betty Williams,gov
Mr. David Heath,opp
Chris Ruane,opp
Sir Peter Tapsell,gov
Edward Miliband,opp
Roger Mullin,opp
Edward Miliband,opp
Dr. Vincent Cable,opp
Mr Marcus Jones,gov
Dr. Andrew Murrison,opp
Mrs. Cheryl Gillan,opp
Ms Sally Keeble,gov
Hannah Bardell,opp
Chris Ruane,opp
Stuart Andrew,gov
Alberto Costa,gov
Phil Sawford,gov
Alex Cunningham,opp
Stephen Timms,opp
Mr Brian H. Donohoe,opp
George Osborne,gov
Mr Nick Raynsford,opp
Mr Ranil Jayawardena,gov
William Hague,gov
Mr. Michael Howard,opp
Mr Peter Bone,gov
Mr. Michael Howard,opp
Nigel Mills,gov
Mr. David Heath,opp
Jeremy Corbyn,opp
Mr. Charles Kennedy,opp
Andrew Murrison,opp
Ross Cranston,gov
Helen Jones,opp
Kevin Foster,gov
Mr. Nick Clegg,opp
James Cleverly,gov
Mr. David Cameron,opp
Ms Margaret Ritchie,opp
Oliver Dowden,gov
Shona McIsaac,opp
Mr. Paul Burstow,opp
Jeremy Corbyn,opp
Ian Blackford,opp
Angus Robertson,opp
Graeme Morrice,opp
Mike Crockart,gov
Sir Vince Cable,opp
Suella Fernandes,gov
Norman Lamb,opp
Mr Dennis Skinner,opp
Mr. David Cameron,opp
Barbara Keeley,opp
Margaret Ferrier,opp
Tony Wright,opp
Mr. Michael Jabez Foster,opp
Mr. Alex Salmond,opp
Stephen Lloyd,gov
Jack Dromey,opp
Jeremy Corbyn,opp
Mr. Michael Howard,opp
Lorely Burt,gov
Jeremy Corbyn,opp
Mr. Brian Jenkins,opp
Andrew George,gov
Lilian Greenwood,opp
Sarah Newton,gov
Mr. Michael Howard,opp
Jenny Chapman,opp
Sajid Javid,gov
Edward Miliband,opp
Mary Creagh,gov
Helen Whately,gov
Nic Dakin,opp
Mr. Adrian Bailey,gov
Mr. Michael Mates,opp
Mr. Andy Reed,gov
Diana Johnson,opp
Mr Graham Brady,gov
Mr. Iain Duncan Smith,opp
Fiona Bruce,gov
Mr. Michael Howard,opp
Mr. Bill O'Brien,opp
George Osborne,gov
Mrs Cheryl Gillan,gov
Jeremy Corbyn,opp
Mr David Burrowes,gov
Anas Sarwar,opp
Simon Hoare,gov
Ian Blackford,opp
Mr Christopher Chope,gov
Mr. Michael Howard,opp
George Osborne,gov
Mr Tim Yeo,gov
Toby Perkins,opp
Mr. Michael Howard,opp
Miss Anne Begg,gov
Miss Anne McIntosh,gov
Anna Turley,opp
Mr Nigel Dodds,opp
Mike Gapes,opp
Paul Blomfield,opp
Gavin Williamson,gov
Jeremy Corbyn,opp
Edward Miliband,opp
Ian Blackford,opp
Edward Miliband,opp
Julian Smith,gov
Helen Jackson,opp
Sir Michael Spicer,opp
Meg Hillier,opp
Tracy Brabin,opp
Mr. Chris Mullin,gov
Vernon Coaker,opp
Andrew Griffiths,gov
Kerry McCarthy,opp
Jake Berry,gov
Alun Cairns,gov
Mr. Charles Kennedy,opp
Derek Twigg,opp
Edward Miliband,opp
Mr. Hilton Dawson,gov
Mark Simmonds,opp
Tim Farron,gov
Mr. David Cameron,opp
Jesse Norman,gov
Barbara Keeley,opp
Jeremy Corbyn,opp
Douglas Carswell,opp
Edward Miliband,opp
Jeremy Corbyn,opp
Jim Sheridan,opp
Mr. Alex Salmond,opp
Mr. David Cameron,opp
Mr. Tony Lloyd,opp
Sir Nicholas Winterton,opp
Mr. Tom Harris,opp
Mike Crockart,gov
Alison Thewliss,opp
Mrs. Sharon Hodgson,gov
Edward Miliband,opp
Nick Boles,gov
David Lidington,gov
James Morris,gov
Stephen Hammond,gov
George Osborne,gov
Mr. Charles Kennedy,opp
Jeremy Lefroy,gov
Mr. Mark Hendrick,gov
Amanda Milling,gov
Mr. Chris Bryant,opp
Mr. Mohammad Sarwar,gov
Dr. Phyllis Starkey,gov
Edward Miliband,opp
Mr David Ruffley,gov
David Simpson,opp
Craig Mackinlay,gov
Mr. Iain Duncan Smith,opp
Mr. George Osborne,opp
Nicky Morgan,gov
Mr Nigel Dodds,opp
Mr. David Evennett,opp
Charlotte Leslie,gov
Linda Perham,gov
Harriet Harman,gov
Edward Miliband,opp
James Brokenshire,gov
Dr Liam Fox,gov
Mr. Keith Bradley,gov
Mr David Crausby,opp
Sir Nick Harvey,gov
Caroline Lucas,opp
Sir Sydney Chapman,opp
Alison McGovern,opp
Ian Blackford,opp
Tony Cunningham,gov
Jeremy Corbyn,opp
Helen Whately,gov
Cathy Jamieson,opp
George Galloway,opp
Tessa Munt,gov
Sheila Gilmore,opp
Mr. Robert Syms,opp
Caroline Lucas,opp
Ms Celia Barlow,gov
Luciana Berger,opp
Chris Mole,gov
Michael Tomlinson,gov
Mr. Tony Banks,opp
Alec Shelbrooke,gov
Shona McIsaac,opp
Mr. John Randall,opp
Angus Robertson,opp
Mr Pat McFadden,opp
Jeremy Corbyn,opp
Jonathan Reynolds,opp
Colin Burgon,gov
Caroline Flint,opp
Edward Miliband,opp
Mr. Robert Marshall-Andrews,gov
Jeremy Corbyn,opp
Pat Glass,opp
Robert Flello,opp
Edward Miliband,opp
David Lidington,gov
Tim Farron,opp
Mr James Gray,gov
Kerry McCarthy,opp
Kevin Hollinrake,gov
Mr. Lembit Öpik,opp
Mr Peter Bone,gov
Edward Miliband,opp
Mr. Geoffrey Clifton-Brown,opp
Harriet Harman,gov
Dame Angela Watkinson,gov
Jo Cox,opp
Debbie Abrahams,opp
Dr Phillip Lee,gov
Angus Robertson,opp
Jeremy Corbyn,opp
Mr Graham Stuart,gov
Edward Miliband,opp
Lilian Greenwood,opp
Mr. Kerry Pollard,gov
Mr. David Cameron,opp
Elizabeth Truss,gov
Mr. Michael Howard,opp
Jeremy Corbyn,opp
Mr. Hilton Dawson,gov
Angus Robertson,opp
Clive Efford,opp
Michael Fabricant,opp
David Cameron,opp
Michael Howard,opp
Ian Mearns,opp
Mr Russell Brown,opp
Charlie Elphicke,gov
Angus Robertson,opp
Tessa Munt,gov
Mr. Barry Gardiner,opp
Tessa Munt,gov
Lucy Powell,opp
Angus Robertson,opp
Mr John Leech,gov
Alun Michael,opp
Mr Jack Straw,opp
Jonathan Edwards,opp
Mr. David Cameron,opp
Mike Thornton,gov
William Hague,gov
David Morris,gov
Amber Rudd,gov
Michael Jabez Foster,gov
Mr. Elfyn Llwyd,opp
Andrew Mackinlay,gov
Mr. Ian Cawsey,opp
Mr. David Cameron,opp
Mr Alan Reid,gov
Mr. John Hayes,opp
Mr. Michael Howard,opp
Mr. Charles Kennedy,opp
Mr. Michael Howard,opp
Mr. Andrew Mackay,opp
Bob Russell,opp
Mr Adrian Sanders,gov
Damian Hinds,gov
Edward Miliband,opp
Miss Julie Kirkbride,opp
Duncan Hames,gov
Mr Gerry Sutcliffe,opp
Mike Crockart,gov
Mr Adrian Bailey,opp
Paul Uppal,gov
Harriet Harman,gov
Mr. David Cameron,opp
Ian Blackford,opp
Mr. Desmond Swayne,opp
Julian Knight,gov
Mr. John Grogan,gov
Keith Vaz,opp
Jeremy Corbyn,opp
Nic Dakin,opp
Mrs Cheryl Gillan,gov
Mr David Lammy,opp
Sir Menzies Campbell,opp
Ms Tasmina Ahmed-Sheikh,opp
Mr. Gregory Campbell,opp
Greg Mulholland,gov
Tom Greatrex,opp
Mr. Clive Soley,gov
Mr Andrew Turner,gov
Huw Merriman,gov
Mr. Gordon Marsden,opp
Mr. John Baron,opp
Helen Jones,gov
Mr. Michael Howard,opp
Edward Miliband,opp
Mr. Laurence Robertson,opp
Chi Onwurah,opp
Philip Davies,gov
Edward Miliband,opp
Mr. Charles Kennedy,opp
Jeremy Corbyn,opp
Ian Lavery,opp
Mr. Shailesh Vara,opp
Teresa Pearce,opp
Tony Cunningham,opp
Mr. Lindsay Hoyle,gov
Ian Blackford,opp
Malcolm Bruce,gov
Heidi Alexander,opp
Naz Shah,opp
Mr. David Cameron,opp
Mr Barry Sheerman,opp
Conor Burns,gov
Graham Jones,opp
Jim Sheridan,opp
David Rutley,gov
Mr. Crispin Blunt,opp
Mr. Christopher Chope,opp
Mr Tom Harris,opp
Mr Oliver Heald,gov
Imran Hussain,opp
Dan Jarvis,opp
Jeremy Corbyn,opp
Mike Wood,gov
Mr. Siôn Simon,opp
Mr. Eric Martlew,opp
Mr. Piara S. Khabra,gov
Andrew Jones,gov
Jim Knight,opp
Stuart Andrew,gov
Fiona Mactaggart,opp
Joan Walley,opp
Mel Stride,gov
Bob Russell,gov
John Mann,opp
Edward Miliband,opp
Mr. Archie Norman,opp
Mr. David Cameron,opp
Jeremy Corbyn,opp
Dr Alasdair McDonnell,opp
Michael Fabricant,gov
Jake Berry,gov
Geoff Hoon,gov
Nusrat Ghani,gov
Valerie Vaz,opp
Mr. Michael Howard,opp
Jeremy Corbyn,opp
Mr. Nick Clegg,opp
Gerald Jones,opp
Chris Law,opp
Edward Miliband,opp
Nicky Morgan,gov
Mr. Michael Howard,opp
Henry Smith,gov
Rushanara Ali,opp
Liz Blackman,gov
Mr. Nigel Griffiths,opp
Katy Clark,opp
Mr. Michael Howard,opp
Philip Davies,gov
Mr. Tim Collins,opp
Mr. Russell Brown,gov
Mr. Adrian Sanders,opp
Mr. John Denham,gov
Oliver Dowden,gov
Mr. David Cameron,opp
Edward Miliband,opp
Mr. David Cameron,opp
Mr. Charles Kennedy,opp
Tom Levitt,gov
Mr. William Bain,gov
Sheryll Murray,gov
Tony Cunningham,gov
Tom Levitt,gov
Mr. Michael Howard,opp
Mr John Spellar,opp
Mr James Gray,gov
Harriet Harman,gov
Mr. David Cameron,opp
Ms Harriet Harman,opp
Graeme Morrice,opp
Mr David Amess,gov
Andy King,gov
Jim Sheridan,opp
Mr. Andrew Rosindell,opp
Sir Menzies Campbell,opp
Ms Harriet Harman,opp
Jeremy Corbyn,opp
Sir Gerald Howarth,gov
Edward Miliband,opp
Ben Lake,opp
Mr. Michael Ancram,opp
Ms Harriet Harman,opp
Mr. David Crausby,opp
Caroline Flint,opp
Jeremy Corbyn,opp
Mr Nigel Dodds,opp
Mr. Iain Duncan Smith,opp
David Cameron,opp
Alex Norris,opp
Bob Russell,opp
Mr. Tim Boswell,opp
Richard Fuller,gov
George Osborne,gov
Mr. Michael Howard,opp
Alison Thewliss,opp
Carolyn Harris,opp
Stephen Pound,opp
David Cameron,opp
Mr John Whittingdale,gov
Jeremy Corbyn,opp
Mr. Charles Kennedy,opp
Henry Smith,gov
Martin Horwood,gov
Graham Stringer,gov
Edward Miliband,opp
Keith Vaz,gov
Mr. David Crausby,opp
Mrs. Siân C. James,gov
Edward Miliband,opp
Angus Robertson,opp
Jeremy Corbyn,opp
Graham Stringer,opp
Annette Brooke,gov
Edward Miliband,opp
Mr. Michael Howard,opp
Rosie Cooper,gov
Stephen Timms,opp
Ms Harriet Harman,opp
Alun Cairns,gov
Heidi Alexander,opp
Jessica Morden,opp
Paul Rowen,opp
Ms Harriet Harman,opp
Michael Howard,opp
Gill Furniss,opp
Mrs Louise Ellman,opp
Angus Robertson,opp
Rachel Reeves,opp
Ms Harriet Harman,opp
Mr David Amess,gov
Mr Keith Simpson,gov
Sir Peter Luff,gov
Mr. Michael Howard,opp
Mr. Elfyn Llwyd,opp
Mr. Charles Kennedy,opp
Michelle Donelan,gov
Mr. Charles Kennedy,opp
Karin Smyth,opp
Mr. Desmond Swayne,opp
Andrew Rosindell,gov
Greg Mulholland,gov
Jeremy Corbyn,opp
John McDonnell,opp
George Osborne,gov
Vernon Coaker,opp
Mr. Julian Brazier,opp
Edward Miliband,opp
Mr. Eric Martlew,gov
Carol Monaghan,opp
Mr. Marsha Singh,gov
Jeremy Corbyn,opp
Damian Green,gov
Mr. Michael Fabricant,opp
Edward Miliband,opp
David Mowat,gov
Mr Nigel Dodds,opp
Helen Goodman,opp
Harriet Harman,gov
Stella Creasy,opp
Mr. David Cameron,opp
Mr. David Cameron,opp
Mr. Geoffrey Clifton-Brown,opp
Mr Marcus Jones,gov
Mr. Charles Kennedy,opp
Mr. John Bercow,opp
Stephen Metcalfe,gov
Mr. Charles Kennedy,opp
Edward Miliband,opp
Mr Stewart Jackson,gov
Claire Perry,gov
Edward Miliband,opp
Andrew Selous,gov
Mr. Charles Kennedy,opp
Mr. Peter Luff,opp
Steve Double,gov
Jeremy Corbyn,opp
Alex Chalk,gov
Tony Baldry,opp
Mr. Chris Mole,opp
Mr Stephen Dorrell,gov
Mr. David Heath,opp
Pete Wishart,opp
Mr. Iain Duncan  Smith,opp
Joan Ruddock,opp
Caroline Lucas,opp
Dr Phillip Lee,gov
Mr. Nigel Dodds,opp
Jo Swinson,gov
Mr. Tom Clarke,gov
Sarah Olney,opp
Jonathan Lord,gov
George Osborne,gov
Mr. John Smith,opp
Ann Clwyd,opp
Mr. David Cameron,opp
Teresa Pearce,opp
Mr. Brian H. Donohoe,gov
Jack Dromey,opp
Mr. Laurence Robertson,opp
